Sample,link,miRW-Flow
TCGA_BT_A20Q_01A,TNFRSF13B_TNFRSF17,0.04536
TCGA_BT_A20Q_01A,TNFRSF13C_TNFRSF17,0.04536
TCGA_BT_A20Q_01A,TNFRSF17_TNFSF13,0.04536
TCGA_BT_A20Q_01A,TNFRSF17_TNFSF13B,0.04536
TCGA_BT_A20Q_01A,NDUFAF5_NDUFAF7,0.04536
TCGA_BT_A20Q_01A,NDUFAF7_NDUFS2,0.04536
TCGA_BT_A20Q_01A,NRP1_SEMA3F,0.87601
TCGA_BT_A20Q_01A,NRP2_SEMA3F,0.60181
TCGA_BT_A20Q_01A,PLXNA1_SEMA3F,0.62702
TCGA_BT_A20Q_01A,PLXNA3_SEMA3F,0.60383
TCGA_BT_A20Q_01A,RAB1A_TRAPPC6A,0.04536
TCGA_BT_A20Q_01A,TRAPPC1_TRAPPC6A,0.04536
TCGA_BT_A20Q_01A,TRAPPC10_TRAPPC6A,0.04536
TCGA_BT_A20Q_01A,TRAPPC11_TRAPPC6A,0.04536
TCGA_BT_A20Q_01A,TRAPPC12_TRAPPC6A,0.04536
TCGA_BT_A20Q_01A,TRAPPC13_TRAPPC6A,0.04536
TCGA_BT_A20Q_01A,TRAPPC2_TRAPPC6A,0.04536
TCGA_BT_A20Q_01A,TRAPPC2B_TRAPPC6A,0.04536
TCGA_BT_A20Q_01A,TRAPPC2L_TRAPPC6A,0.04536
TCGA_BT_A20Q_01A,TRAPPC3_TRAPPC6A,0.04536
TCGA_BT_A20Q_01A,TRAPPC3L_TRAPPC6A,0.04536
TCGA_BT_A20Q_01A,TRAPPC4_TRAPPC6A,0.04536
TCGA_BT_A20Q_01A,TRAPPC5_TRAPPC6A,0.04536
TCGA_BT_A20Q_01A,TRAPPC6A_TRAPPC8,0.04536
TCGA_BT_A20Q_01A,TRAPPC6A_TRAPPC6B,0.04536
TCGA_BT_A20Q_01A,TRAPPC6A_TRAPPC9,0.04536
TCGA_BT_A20Q_01A,SLC3A1_SLC7A9,0.04536
TCGA_BT_A20Q_01A,SLC3A2_SLC7A9,0.04536
TCGA_BT_A20Q_01A,STAR_STARD3NL,0.04536
TCGA_BT_A20Q_01A,STARD3_STARD3NL,0.04536
TCGA_BT_A20Q_01A,STARD3NL_VAPA,0.04536
TCGA_BT_A20Q_01A,TSR2_TSR3,0.04536
TCGA_BT_A20W_01A,AANAT_INMT,0.15625
TCGA_BT_A20W_01A,AOC1_INMT,0.19657
TCGA_BT_A20W_01A,DDC_INMT,0.15222
TCGA_BT_A20W_01A,IDO1_INMT,0.58367
TCGA_BT_A20W_01A,IDO2_INMT,0.16431
TCGA_BT_A20W_01A,INMT_MAOB,0.2127
TCGA_BT_A20W_01A,INMT_MAOA,0.50202
TCGA_BT_A20W_01A,ACAN_DCN,0.57157
TCGA_BT_A20W_01A,BGN_DCN,0.99597
TCGA_BT_A20W_01A,CCN2_DCN,0.8377
TCGA_BT_A20W_01A,COL14A1_DCN,0.70363
TCGA_BT_A20W_01A,COL1A1_DCN,0.97681
TCGA_BT_A20W_01A,COL1A2_DCN,0.94355
TCGA_BT_A20W_01A,COL3A1_DCN,0.9869
TCGA_BT_A20W_01A,DCN_FGF7,0.72177
TCGA_BT_A20W_01A,DCN_ERBB2,0.93649
TCGA_BT_A20W_01A,DCN_TLR4,0.70262
TCGA_BT_A20W_01A,DCN_MFAP2,0.80746
TCGA_BT_A20W_01A,DCN_VCAN,0.89718
TCGA_BT_A20W_01A,DCN_FGF5,0.38206
TCGA_BT_A20W_01A,DCN_FGF8,0.66935
TCGA_BT_A20W_01A,DCN_FBN1,0.75202
TCGA_BT_A20W_01A,DCN_EGFR,0.90222
TCGA_BT_A20W_01A,DCN_VTN,0.63609
TCGA_BT_A20W_01A,DCN_FGF17,0.44355
TCGA_BT_A20W_01A,DCN_SDC1,1.0
TCGA_BT_A20W_01A,DCN_FGF22,0.45363
TCGA_BT_A20W_01A,DCN_LUM,0.95968
TCGA_BT_A20W_01A,DCN_ERBB4,0.67641
TCGA_BT_A20W_01A,DCN_FGF9,0.6875
TCGA_BT_A20W_01A,DCN_TGFB1,0.81552
TCGA_BT_A20W_01A,DCN_FN1,0.9002
TCGA_BT_A20W_01A,DCN_SPARC,0.96875
TCGA_BT_A20W_01A,DCN_FGF18,0.72077
TCGA_BT_A20W_01A,DCN_TLR2,0.75706
TCGA_BT_A20W_01A,DCN_FGF6,0.40423
TCGA_BT_A20W_01A,DCN_KDR,0.87903
TCGA_BT_A20W_01A,DCN_FGF20,0.42641
TCGA_BT_A20W_01A,DCN_EGF,0.56351
TCGA_BT_A20W_01A,DCN_FGF3,0.40423
TCGA_BT_A20W_01A,DCN_YBX1,0.99698
TCGA_BT_A20W_01A,DCN_MET,0.88911
TCGA_BT_A20W_01A,DCN_ERBB3,0.92137
TCGA_BT_A20W_01A,DCN_YBX3,0.7994
TCGA_BT_A20W_01A,DCN_FGF4,0.40423
TCGA_BT_A20W_01A,DCN_ELN,0.7621
TCGA_BT_A20W_01A,DCN_FMOD,0.74798
TCGA_BT_A20W_01A,DCN_P3H3,0.71573
TCGA_BT_A20W_01A,DCN_HSPG2,0.83266
TCGA_BT_A20W_01A,DCN_TGFB3,0.60383
TCGA_BT_A20W_01A,DCN_IGF1,0.68347
TCGA_BT_A20W_01A,DCN_FGF16,0.40827
TCGA_BT_A20W_01A,DCN_FGF10,0.46774
TCGA_BT_A20W_01A,ACY1_OTC,0.04536
TCGA_BT_A20W_01A,ARG1_OTC,0.04536
TCGA_BT_A20W_01A,ARG2_OTC,0.04536
TCGA_BT_A20W_01A,ASL_OTC,0.04536
TCGA_BT_A20W_01A,ASS1_OTC,0.04536
TCGA_BT_A20W_01A,CAD_OTC,0.04536
TCGA_BT_A20W_01A,CPS1_OTC,0.04536
TCGA_BT_A20W_01A,GBE1_OTC,0.04536
TCGA_BT_A20W_01A,NAGS_OTC,0.04536
TCGA_BT_A20W_01A,NOS1_OTC,0.04536
TCGA_BT_A20W_01A,NOS2_OTC,0.04536
TCGA_BT_A20W_01A,NOS3_OTC,0.04536
TCGA_BT_A20W_01A,OAT_OTC,0.04536
TCGA_BT_A20W_01A,ADCYAP1_SCTR,0.12298
TCGA_BT_A20W_01A,ANO6_SCTR,0.31452
TCGA_BT_A20W_01A,GNAS_SCTR,0.74395
TCGA_BT_A20W_01A,GNB1_SCTR,0.50605
TCGA_BT_A20W_01A,GNG2_SCTR,0.16633
TCGA_BT_A20W_01A,SCT_SCTR,0.12802
TCGA_BT_A20W_01A,SCTR_VIP,0.11996
TCGA_BT_A20W_01A,ADGRV1_USH1C,0.19456
TCGA_BT_A20W_01A,ANKS4B_USH1C,0.15927
TCGA_BT_A20W_01A,CDH23_USH1C,0.28629
TCGA_BT_A20W_01A,CDHR5_USH1C,0.15423
TCGA_BT_A20W_01A,MYO7A_USH1C,0.47984
TCGA_BT_A20W_01A,MYO7B_USH1C,0.1623
TCGA_BT_A20W_01A,PCDH15_USH1C,0.14315
TCGA_BT_A20W_01A,PDZD7_USH1C,0.39214
TCGA_BT_A20W_01A,USH1C_USH2A,0.14214
TCGA_BT_A20W_01A,USH1C_WHRN,0.23387
TCGA_BT_A20W_01A,USH1C_USHBP1,0.18952
TCGA_BT_A20W_01A,USH1C_USH1G,0.19758
TCGA_BT_A20W_01A,ADI1_MRI1,0.53125
TCGA_BT_A20W_01A,APIP_MRI1,0.3881
TCGA_BT_A20W_01A,ENOPH1_MRI1,0.84173
TCGA_BT_A20W_01A,MRI1_MTAP,0.41835
TCGA_BT_A20W_01A,ADRM1_PSMA4,0.58266
TCGA_BT_A20W_01A,AKIRIN2_PSMA4,0.82964
TCGA_BT_A20W_01A,CHRNA3_PSMA4,0.25403
TCGA_BT_A20W_01A,CHRNA5_PSMA4,0.29435
TCGA_BT_A20W_01A,CHRNB4_PSMA4,0.24294
TCGA_BT_A20W_01A,DESI1_PSMA4,0.49698
TCGA_BT_A20W_01A,POMP_PSMA4,0.62097
TCGA_BT_A20W_01A,PSMA1_PSMA4,0.4627
TCGA_BT_A20W_01A,PSMA2_PSMA4,0.6754
TCGA_BT_A20W_01A,PSMA3_PSMA4,0.59577
TCGA_BT_A20W_01A,PSMA4_PSME2,0.59173
TCGA_BT_A20W_01A,PSMA4_UBC,0.86089
TCGA_BT_A20W_01A,PSMA4_PSMD8,0.63306
TCGA_BT_A20W_01A,PSMA4_PSMC6,0.51512
TCGA_BT_A20W_01A,PSMA4_PSMB3,0.90121
TCGA_BT_A20W_01A,PSMA4_PSMC1,0.43851
TCGA_BT_A20W_01A,PSMA4_PSMB8,0.57863
TCGA_BT_A20W_01A,PSMA4_PSMD14,0.82056
TCGA_BT_A20W_01A,PSMA4_PSMB9,0.51411
TCGA_BT_A20W_01A,PSMA4_PSMD1,0.5
TCGA_BT_A20W_01A,PSMA4_PSMB2,0.5998
TCGA_BT_A20W_01A,PSMA4_PSMA5,0.5756
TCGA_BT_A20W_01A,PSMA4_PSMD2,0.6129
TCGA_BT_A20W_01A,PSMA4_PSMA8,0.23992
TCGA_BT_A20W_01A,PSMA4_PSMD7,0.53629
TCGA_BT_A20W_01A,PSMA4_PSMB1,0.64819
TCGA_BT_A20W_01A,PSMA4_PSMD13,0.58871
TCGA_BT_A20W_01A,PSMA4_PSMA6,0.32056
TCGA_BT_A20W_01A,PSMA4_RPS27A,0.82863
TCGA_BT_A20W_01A,PSMA4_PSMD12,0.56855
TCGA_BT_A20W_01A,PSMA4_UBQLN4,0.55141
TCGA_BT_A20W_01A,PSMA4_PSMB6,0.89819
TCGA_BT_A20W_01A,PSMA4_PSME1,0.89617
TCGA_BT_A20W_01A,PSMA4_PSMB4,0.89919
TCGA_BT_A20W_01A,PSMA4_PSMB5,0.63911
TCGA_BT_A20W_01A,PSMA4_PSMD6,0.49798
TCGA_BT_A20W_01A,PSMA4_PSMB7,0.6502
TCGA_BT_A20W_01A,PSMA4_UCHL5,0.48488
TCGA_BT_A20W_01A,PSMA4_PSMF1,0.52016
TCGA_BT_A20W_01A,PSMA4_PSMB10,0.55544
TCGA_BT_A20W_01A,PSMA4_UBB,0.86895
TCGA_BT_A20W_01A,PSMA4_PSMG2,0.59879
TCGA_BT_A20W_01A,PSMA4_PSMD3,0.61089
TCGA_BT_A20W_01A,PSMA4_USP14,0.5504
TCGA_BT_A20W_01A,PSMA4_PSMD4,0.59274
TCGA_BT_A20W_01A,PSMA4_PSMC2,0.52319
TCGA_BT_A20W_01A,PSMA4_PSMA7,0.65423
TCGA_BT_A20W_01A,PSMA4_PSMC3,0.61694
TCGA_BT_A20W_01A,PSMA4_PSMC4,0.60786
TCGA_BT_A20W_01A,PSMA4_PSMC5,0.59677
TCGA_BT_A20W_01A,PSMA4_PSME4,0.83367
TCGA_BT_A20W_01A,PSMA4_UBA52,0.75101
TCGA_BT_A20W_01A,PSMA4_PSMD11,0.55948
TCGA_BT_A20W_01A,AHSA1_FKBP4,0.70968
TCGA_BT_A20W_01A,AKT1_FKBP4,0.87198
TCGA_BT_A20W_01A,AR_FKBP4,0.51109
TCGA_BT_A20W_01A,DNAJB1_FKBP4,0.68448
TCGA_BT_A20W_01A,FKBP4_STIP1,0.71976
TCGA_BT_A20W_01A,FKBP4_NR3C2,0.46976
TCGA_BT_A20W_01A,FKBP4_FKBP5,0.56149
TCGA_BT_A20W_01A,FKBP4_HSPA8,0.88004
TCGA_BT_A20W_01A,FKBP4_GLMN,0.63105
TCGA_BT_A20W_01A,FKBP4_MTOR,0.77319
TCGA_BT_A20W_01A,FKBP4_PTGES3,0.72681
TCGA_BT_A20W_01A,FKBP4_PPID,0.67036
TCGA_BT_A20W_01A,FKBP4_HSP90AB1,0.85685
TCGA_BT_A20W_01A,FKBP4_HSPA4,0.70867
TCGA_BT_A20W_01A,FKBP4_NR3C1,0.78024
TCGA_BT_A20W_01A,FKBP4_HSP90AA1,0.84677
TCGA_BT_A20W_01A,FKBP4_PGR,0.46875
TCGA_BT_A20W_01A,FKBP4_PHLPP1,0.6371
TCGA_BT_A20W_01A,AKAP11_PRKACA,0.23488
TCGA_BT_A20W_01A,AKAP11_PRKACB,0.19859
TCGA_BT_A20W_01A,CFTR_PRKACA,0.22278
TCGA_BT_A20W_01A,GABARAPL2_PRKACA,0.39919
TCGA_BT_A20W_01A,CFTR_PRKACB,0.16935
TCGA_BT_A20W_01A,GABARAPL2_PRKACB,0.32258
TCGA_BT_A20W_01A,AKNAD1_CD74,0.53831
TCGA_BT_A20W_01A,APP_CD74,0.95464
TCGA_BT_A20W_01A,CD44_CD74,0.90323
TCGA_BT_A20W_01A,CD74_RPL30,0.91431
TCGA_BT_A20W_01A,CD74_RPS17,0.7006
TCGA_BT_A20W_01A,CD74_MRPL36,0.80948
TCGA_BT_A20W_01A,CD74_HLA-DPB1,0.79637
TCGA_BT_A20W_01A,CD74_RSAD1,0.7379
TCGA_BT_A20W_01A,CD74_RPL4,0.92742
TCGA_BT_A20W_01A,CD74_RPS7,0.91835
TCGA_BT_A20W_01A,CD74_RPLP1,0.91028
TCGA_BT_A20W_01A,CD74_HLA-DQB1,0.80544
TCGA_BT_A20W_01A,CD74_RPS5,0.91633
TCGA_BT_A20W_01A,CD74_HLA-DOA,0.73387
TCGA_BT_A20W_01A,CD74_RPL26L1,0.7752
TCGA_BT_A20W_01A,CD74_MRPL33,0.78226
TCGA_BT_A20W_01A,CD74_RPS28,0.91331
TCGA_BT_A20W_01A,CD74_RPS25,0.92339
TCGA_BT_A20W_01A,CD74_MED1,0.86593
TCGA_BT_A20W_01A,CD74_CXCR4,0.90927
TCGA_BT_A20W_01A,CD74_RPL10A,0.94254
TCGA_BT_A20W_01A,CD74_HLA-DQA2,0.79133
TCGA_BT_A20W_01A,CD74_MRPL12,0.74496
TCGA_BT_A20W_01A,CD74_MRPL21,0.7631
TCGA_BT_A20W_01A,CD74_RPL8,0.99395
TCGA_BT_A20W_01A,CD74_RPS20,0.95867
TCGA_BT_A20W_01A,CD74_MRPS9,0.74194
TCGA_BT_A20W_01A,CD74_CTSS,0.80847
TCGA_BT_A20W_01A,CD74_RPL23A,0.83669
TCGA_BT_A20W_01A,CD74_RPL17,0.69254
TCGA_BT_A20W_01A,CD74_HLA-DQB2,0.73589
TCGA_BT_A20W_01A,CD74_RPS8,0.9254
TCGA_BT_A20W_01A,CD74_MRPL17,0.78427
TCGA_BT_A20W_01A,CD74_RPL22L1,0.77117
TCGA_BT_A20W_01A,CD74_RPS15,0.91532
TCGA_BT_A20W_01A,CD74_RPS2,0.92641
TCGA_BT_A20W_01A,CD74_RPL24,0.91734
TCGA_BT_A20W_01A,CD74_RPL37A,0.9123
TCGA_BT_A20W_01A,CD74_MRPS6,0.7369
TCGA_BT_A20W_01A,CD74_UBA52,0.89516
TCGA_BT_A20W_01A,CD74_RPS6,0.92843
TCGA_BT_A20W_01A,CD74_RPL26,0.76008
TCGA_BT_A20W_01A,CD74_LGMN,0.79032
TCGA_BT_A20W_01A,CD74_TUFM,0.85887
TCGA_BT_A20W_01A,CD74_RPS24,0.96573
TCGA_BT_A20W_01A,CD74_RPL11,0.98992
TCGA_BT_A20W_01A,CD74_RPS27L,0.72984
TCGA_BT_A20W_01A,CD74_RPS21,0.98488
TCGA_BT_A20W_01A,CD74_RPL9,0.85786
TCGA_BT_A20W_01A,CD74_RPL18,0.97278
TCGA_BT_A20W_01A,CD74_HLA-DMA,0.80444
TCGA_BT_A20W_01A,CD74_RPL7,0.93851
TCGA_BT_A20W_01A,CD74_IMP3,0.74698
TCGA_BT_A20W_01A,CD74_MRPL32,0.79738
TCGA_BT_A20W_01A,CD74_RPL13,0.9748
TCGA_BT_A20W_01A,CD74_MIF,0.81452
TCGA_BT_A20W_01A,CD74_RPL6,0.96774
TCGA_BT_A20W_01A,CD74_RPL36,0.97581
TCGA_BT_A20W_01A,CD74_RPL27A,0.94657
TCGA_BT_A20W_01A,CD74_HLA-DQA1,0.76512
TCGA_BT_A20W_01A,CD74_RPS10,0.68952
TCGA_BT_A20W_01A,CD74_HLA-DRB1,0.92944
TCGA_BT_A20W_01A,CD74_RPL7A,0.98891
TCGA_BT_A20W_01A,CD74_RPL23,0.9627
TCGA_BT_A20W_01A,CD74_RPL7L1,0.7873
TCGA_BT_A20W_01A,CD74_RPS19,0.97782
TCGA_BT_A20W_01A,CD74_MRPS16,0.81149
TCGA_BT_A20W_01A,CD74_RACK1,0.97077
TCGA_BT_A20W_01A,CD74_RPL15,0.95766
TCGA_BT_A20W_01A,CD74_RPL35,0.98085
TCGA_BT_A20W_01A,CD74_RPSA,0.96976
TCGA_BT_A20W_01A,CD74_RPS12,0.99093
TCGA_BT_A20W_01A,CD74_RPL19,0.98589
TCGA_BT_A20W_01A,CD74_RPS16,0.97379
TCGA_BT_A20W_01A,CD74_RPL5,0.9244
TCGA_BT_A20W_01A,CD74_RPL34,0.96069
TCGA_BT_A20W_01A,CD74_RPS18,0.99294
TCGA_BT_A20W_01A,CD74_RPL10,0.9375
TCGA_BT_A20W_01A,CD74_CXCR2,0.83972
TCGA_BT_A20W_01A,CD74_RPL12,0.97177
TCGA_BT_A20W_01A,CD74_CTSB,0.93347
TCGA_BT_A20W_01A,CD74_RPLP2,0.94456
TCGA_BT_A20W_01A,CD74_IFI35,0.76714
TCGA_BT_A20W_01A,CD74_RPS9,0.96371
TCGA_BT_A20W_01A,CD74_RPL38,0.95665
TCGA_BT_A20W_01A,CD74_RPL39,0.82359
TCGA_BT_A20W_01A,CD74_RPL13A,0.95262
TCGA_BT_A20W_01A,CD74_RPL10L,0.56048
TCGA_BT_A20W_01A,CD74_RPS23,0.82661
TCGA_BT_A20W_01A,CD74_RSRC1,0.72883
TCGA_BT_A20W_01A,CD74_MRPL20,0.81653
TCGA_BT_A20W_01A,CD74_HLA-DMB,0.72379
TCGA_BT_A20W_01A,CD74_FAU,0.97883
TCGA_BT_A20W_01A,CD74_PDCD11,0.77218
TCGA_BT_A20W_01A,CD74_RPL22,0.78125
TCGA_BT_A20W_01A,CD74_RPL29,0.97984
TCGA_BT_A20W_01A,CD74_RPL27,0.98387
TCGA_BT_A20W_01A,CD74_RPLP0,0.9879
TCGA_BT_A20W_01A,CD74_RPL32,0.98286
TCGA_BT_A20W_01A,CD74_EIF1AY,0.67238
TCGA_BT_A20W_01A,CD74_RPS27A,0.91129
TCGA_BT_A20W_01A,CD74_HLA-DOB,0.69758
TCGA_BT_A20W_01A,CD74_RPS3A,0.8619
TCGA_BT_A20W_01A,CD74_HLA-DRB5,0.85081
TCGA_BT_A20W_01A,CD74_CTSL,0.93448
TCGA_BT_A20W_01A,CD74_RPS13,0.9496
TCGA_BT_A20W_01A,CD74_RPS3,0.98185
TCGA_BT_A20W_01A,CD74_RPL3L,0.59073
TCGA_BT_A20W_01A,CD74_HLA-DPA1,0.8125
TCGA_BT_A20W_01A,CD74_MRNIP,0.70766
TCGA_BT_A20W_01A,CD74_RPS11,0.99194
TCGA_BT_A20W_01A,CD74_RPL28,0.96673
TCGA_BT_A20W_01A,CD74_RPS27,0.94859
TCGA_BT_A20W_01A,CD74_DOCK4,0.66734
TCGA_BT_A20W_01A,CD74_EIF5B,0.78528
TCGA_BT_A20W_01A,CD74_MRPL9,0.80242
TCGA_BT_A20W_01A,CD74_RPL3,0.9506
TCGA_BT_A20W_01A,CD74_RPL31,0.96169
TCGA_BT_A20W_01A,CD74_FLT3LG,0.80141
TCGA_BT_A20W_01A,CD74_RPL37,0.95161
TCGA_BT_A20W_01A,CD74_MRPL27,0.79234
TCGA_BT_A20W_01A,CD74_RPL35A,0.96472
TCGA_BT_A20W_01A,CD74_MRPL19,0.75806
TCGA_BT_A20W_01A,CD74_RPS26,0.84274
TCGA_BT_A20W_01A,CD74_RPL18A,0.94758
TCGA_BT_A20W_01A,CD74_EIF1AX,0.77621
TCGA_BT_A20W_01A,CD74_EEF2,0.95565
TCGA_BT_A20W_01A,CD74_HLA-DRA,0.93044
TCGA_BT_A20W_01A,CD74_RPL21,0.85282
TCGA_BT_A20W_01A,CD74_RPL39L,0.75504
TCGA_BT_A20W_01A,CD74_RPL14,0.95363
TCGA_BT_A20W_01A,CD74_DDT,0.58065
TCGA_BT_A20W_01A,CD74_FANCE,0.90726
TCGA_BT_A20W_01A,CD74_RPS29,0.8256
TCGA_BT_A20W_01A,AKT1S1_RB1CC1,0.4254
TCGA_BT_A20W_01A,ATG10_RB1CC1,0.24093
TCGA_BT_A20W_01A,ATG101_RB1CC1,0.39012
TCGA_BT_A20W_01A,ATG12_RB1CC1,0.34778
TCGA_BT_A20W_01A,ATG13_RB1CC1,0.4244
TCGA_BT_A20W_01A,ATG14_RB1CC1,0.3871
TCGA_BT_A20W_01A,ATG16L1_RB1CC1,0.37198
TCGA_BT_A20W_01A,ATG16L2_RB1CC1,0.2994
TCGA_BT_A20W_01A,ATG3_RB1CC1,0.35282
TCGA_BT_A20W_01A,ATG5_RB1CC1,0.65827
TCGA_BT_A20W_01A,ATG7_RB1CC1,0.29738
TCGA_BT_A20W_01A,BECN1_RB1CC1,0.4002
TCGA_BT_A20W_01A,BECN2_RB1CC1,0.18548
TCGA_BT_A20W_01A,C9orf72_RB1CC1,0.25907
TCGA_BT_A20W_01A,CALCOCO2_RB1CC1,0.43448
TCGA_BT_A20W_01A,CCPG1_RB1CC1,0.24496
TCGA_BT_A20W_01A,GABARAP_RB1CC1,0.20766
TCGA_BT_A20W_01A,GABARAPL1_RB1CC1,0.39819
TCGA_BT_A20W_01A,GABARAPL2_RB1CC1,0.47379
TCGA_BT_A20W_01A,MAP3K5_RB1CC1,0.45464
TCGA_BT_A20W_01A,MTOR_RB1CC1,0.65625
TCGA_BT_A20W_01A,NBR1_RB1CC1,0.41935
TCGA_BT_A20W_01A,NRBF2_RB1CC1,0.44859
TCGA_BT_A20W_01A,OPTN_RB1CC1,0.66532
TCGA_BT_A20W_01A,PIK3C3_RB1CC1,0.29032
TCGA_BT_A20W_01A,PIK3R4_RB1CC1,0.39315
TCGA_BT_A20W_01A,PTK2_RB1CC1,0.79536
TCGA_BT_A20W_01A,PTK2B_RB1CC1,0.73891
TCGA_BT_A20W_01A,RB1CC1_ULK2,0.30242
TCGA_BT_A20W_01A,RB1CC1_ULK1,0.43347
TCGA_BT_A20W_01A,RB1CC1_SQSTM1,0.42238
TCGA_BT_A20W_01A,RB1CC1_TP53,0.82157
TCGA_BT_A20W_01A,RB1CC1_WIPI2,0.41331
TCGA_BT_A20W_01A,RB1CC1_RPTOR,0.35887
TCGA_BT_A20W_01A,ALDH1A1_CYP26B1,0.57359
TCGA_BT_A20W_01A,ALDH1A2_CYP26B1,0.27722
TCGA_BT_A20W_01A,ALDH1A3_CYP26B1,0.54234
TCGA_BT_A20W_01A,AOX1_CYP26B1,0.16734
TCGA_BT_A20W_01A,CYP1A1_CYP26B1,0.46069
TCGA_BT_A20W_01A,CYP1A2_CYP26B1,0.38004
TCGA_BT_A20W_01A,CYP26A1_CYP26B1,0.14919
TCGA_BT_A20W_01A,CYP26B1_CYP2C9,0.17641
TCGA_BT_A20W_01A,CYP26B1_CYP4A22,0.15524
TCGA_BT_A20W_01A,CYP26B1_CYP3A7,0.15323
TCGA_BT_A20W_01A,CYP26B1_CYP3A5,0.22782
TCGA_BT_A20W_01A,CYP26B1_CYP2C8,0.21069
TCGA_BT_A20W_01A,CYP26B1_CYP2S1,0.36593
TCGA_BT_A20W_01A,CYP26B1_CYP26C1,0.14415
TCGA_BT_A20W_01A,CYP26B1_CYP3A7-CYP3A51P,0.14718
TCGA_BT_A20W_01A,CYP26B1_CYP3A4,0.15121
TCGA_BT_A20W_01A,CYP26B1_CYP2C18,0.19556
TCGA_BT_A20W_01A,CYP26B1_CYP2A6,0.16028
TCGA_BT_A20W_01A,CYP26B1_CYP2B6,0.18145
TCGA_BT_A20W_01A,CYP26B1_CYP4A11,0.15726
TCGA_BT_A20W_01A,CYP26B1_STRA8,0.14819
TCGA_BT_A20W_01A,ANPEP_RTN4R,0.69657
TCGA_BT_A20W_01A,LINGO1_RTN4R,0.31855
TCGA_BT_A20W_01A,MAG_RTN4R,0.18044
TCGA_BT_A20W_01A,NGFR_RTN4R,0.22681
TCGA_BT_A20W_01A,OMG_RTN4R,0.2006
TCGA_BT_A20W_01A,RTN4_RTN4R,0.59476
TCGA_BT_A20W_01A,RTN4R_TNFRSF19,0.2621
TCGA_BT_A20W_01A,APC_DVL2,0.69859
TCGA_BT_A20W_01A,APC2_DVL2,0.17843
TCGA_BT_A20W_01A,ARRB1_DVL2,0.28327
TCGA_BT_A20W_01A,ARRB2_DVL2,0.43246
TCGA_BT_A20W_01A,AXIN1_DVL2,0.38508
TCGA_BT_A20W_01A,AXIN2_DVL2,0.66331
TCGA_BT_A20W_01A,BAMBI_DVL2,0.5121
TCGA_BT_A20W_01A,CSNK1E_DVL2,0.46573
TCGA_BT_A20W_01A,CSNK2A1_DVL2,0.34476
TCGA_BT_A20W_01A,CSNK2A2_DVL2,0.32157
TCGA_BT_A20W_01A,CSNK2A3_DVL2,0.16331
TCGA_BT_A20W_01A,CSNK2B_DVL2,0.31048
TCGA_BT_A20W_01A,CTNNB1_DVL2,0.57258
TCGA_BT_A20W_01A,CXXC4_DVL2,0.19153
TCGA_BT_A20W_01A,DAAM1_DVL2,0.34073
TCGA_BT_A20W_01A,DAAM2_DVL2,0.2248
TCGA_BT_A20W_01A,DACT1_DVL2,0.23589
TCGA_BT_A20W_01A,DVL1_DVL2,0.49395
TCGA_BT_A20W_01A,DVL2_GNAQ,0.40625
TCGA_BT_A20W_01A,DVL2_FRAT1,0.26613
TCGA_BT_A20W_01A,DVL2_NOTCH3,0.48085
TCGA_BT_A20W_01A,DVL2_WNT3A,0.64617
TCGA_BT_A20W_01A,DVL2_VANGL1,0.37399
TCGA_BT_A20W_01A,DVL2_DVL3,0.48992
TCGA_BT_A20W_01A,DVL2_FZD5,0.35786
TCGA_BT_A20W_01A,DVL2_FRAT2,0.37802
TCGA_BT_A20W_01A,DVL2_NOTCH1,0.73185
TCGA_BT_A20W_01A,DVL2_NKD2,0.46371
TCGA_BT_A20W_01A,DVL2_PRICKLE1,0.20464
TCGA_BT_A20W_01A,DVL2_WWTR1,0.71673
TCGA_BT_A20W_01A,DVL2_FZD4,0.34274
TCGA_BT_A20W_01A,DVL2_PRICKLE3,0.375
TCGA_BT_A20W_01A,DVL2_FZD7,0.36794
TCGA_BT_A20W_01A,DVL2_FZD2,0.34173
TCGA_BT_A20W_01A,DVL2_NOTCH2,0.30948
TCGA_BT_A20W_01A,DVL2_NKD1,0.20565
TCGA_BT_A20W_01A,DVL2_LRP6,0.32359
TCGA_BT_A20W_01A,DVL2_FZD8,0.22177
TCGA_BT_A20W_01A,DVL2_FZD1,0.30645
TCGA_BT_A20W_01A,DVL2_GSK3B,0.34677
TCGA_BT_A20W_01A,DVL2_WNT5A,0.74093
TCGA_BT_A20W_01A,DVL2_PARD6A,0.30444
TCGA_BT_A20W_01A,DVL2_SENP2,0.34577
TCGA_BT_A20W_01A,DVL2_PLK1,0.37702
TCGA_BT_A20W_01A,DVL2_PRICKLE2,0.20968
TCGA_BT_A20W_01A,DVL2_NOTCH4,0.31653
TCGA_BT_A20W_01A,DVL2_FZD6,0.4496
TCGA_BT_A20W_01A,DVL2_PRICKLE4,0.17238
TCGA_BT_A20W_01A,DVL2_VANGL2,0.43145
TCGA_BT_A20W_01A,DVL2_INVS,0.2631
TCGA_BT_A20W_01A,DVL2_FZD9,0.1996
TCGA_BT_A20W_01A,ARF5_RAB11FIP3,0.04536
TCGA_BT_A20W_01A,ARMC8_RANBP9,0.27319
TCGA_BT_A20W_01A,DDX4_RANBP9,0.1381
TCGA_BT_A20W_01A,GID4_RANBP9,0.25706
